Type,gtp_family_id,gtp_family_name,gtp_target_id,gtp_target_name,hgnc_symbol,target_uniprot
gpcr,975,Opsin receptors,2758,<i>OPN4</i>,OPN4,Q9UHM6
gpcr,975,Opsin receptors,161,<i>OPN5</i>,OPN5,Q6U736
gpcr,51,Orexin receptors,321,OX<sub>1</sub> receptor,HCRTR1,O43613
gpcr,51,Orexin receptors,322,OX<sub>2</sub> receptor,HCRTR2,O43614
gpcr,113,Other non-GPCR 7TM proteins,651,<i>GPR107</i>,GPR107,Q5VW38
gpcr,113,Other non-GPCR 7TM proteins,652,<i>GPR137</i>,GPR137,Q96N19
gpcr,113,Other non-GPCR 7TM proteins,655,<i>TPRA1</i>,TPRA1,Q86W33
gpcr,113,Other non-GPCR 7TM proteins,205,<i>GPR157</i>,GPR157,Q5UAW9
gpcr,447,Oxoglutarate receptor,162,oxoglutarate receptor,OXGR1,Q96P68
gpcr,52,P2Y receptors,323,P2Y<sub>1</sub> receptor,P2RY1,P47900
gpcr,52,P2Y receptors,324,P2Y<sub>2</sub> receptor,P2RY2,P41231
gpcr,52,P2Y receptors,325,P2Y<sub>4</sub> receptor,P2RY4,P51582
gpcr,52,P2Y receptors,326,P2Y<sub>6</sub> receptor,P2RY6,Q15077
gpcr,52,P2Y receptors,327,P2Y<sub>11</sub> receptor,P2RY11,Q96G91
gpcr,52,P2Y receptors,328,P2Y<sub>12</sub> receptor,P2RY12,Q9H244
gpcr,52,P2Y receptors,329,P2Y<sub>13</sub> receptor,P2RY13,Q9BPV8
gpcr,52,P2Y receptors,330,P2Y<sub>14</sub> receptor,P2RY14,Q15391
gpcr,53,Parathyroid hormone receptors,331,PTH1 receptor,PTH1R,Q03431
gpcr,53,Parathyroid hormone receptors,332,PTH2 receptor,PTH2R,P49190
gpcr,55,Platelet-activating factor receptor,334,PAF receptor,PTAFR,P25105
gpcr,56,Prokineticin receptors,335,PKR<sub>1</sub>,PROKR1,Q8TCW9
gpcr,56,Prokineticin receptors,336,PKR<sub>2</sub>,PROKR2,Q8NFJ6
gpcr,57,Prolactin-releasing peptide receptor,337,PrRP receptor,PRLHR,P49683
gpcr,58,Prostanoid receptors,338,DP<sub>1</sub> receptor,PTGDR,Q13258
gpcr,58,Prostanoid receptors,339,DP<sub>2</sub> receptor,PTGDR2,Q9Y5Y4
gpcr,58,Prostanoid receptors,340,EP<sub>1</sub> receptor,PTGER1,P34995
gpcr,58,Prostanoid receptors,341,EP<sub>2</sub> receptor,PTGER2,P43116
gpcr,58,Prostanoid receptors,342,EP<sub>3</sub> receptor,PTGER3,P43115
gpcr,58,Prostanoid receptors,343,EP<sub>4</sub> receptor,PTGER4,P35408
gpcr,58,Prostanoid receptors,344,FP receptor,PTGFR,P43088
gpcr,58,Prostanoid receptors,345,IP receptor,PTGIR,P43119
gpcr,58,Prostanoid receptors,346,TP receptor,TBXA2R,P21731
gpcr,59,Proteinase-activated receptors,347,PAR1,F2R,P25116
gpcr,59,Proteinase-activated receptors,348,PAR2,F2RL1,P55085
gpcr,59,Proteinase-activated receptors,349,PAR3,F2RL2,O00254
gpcr,59,Proteinase-activated receptors,350,PAR4,F2RL3,Q96RI0
gpcr,54,QRFP receptor,333,QRFP receptor,QRFPR,Q96P65
gpcr,60,Relaxin family peptide receptors,351,RXFP1,RXFP1,Q9HBX9
gpcr,60,Relaxin family peptide receptors,352,RXFP2,RXFP2,Q8WXD0
gpcr,60,Relaxin family peptide receptors,353,RXFP3,RXFP3,Q9NSD7
gpcr,60,Relaxin family peptide receptors,354,RXFP4,RXFP4,Q8TDU9
gpcr,61,Somatostatin receptors,355,SST<sub>1</sub> receptor,SSTR1,P30872
gpcr,61,Somatostatin receptors,356,SST<sub>2</sub> receptor,SSTR2,P30874
gpcr,61,Somatostatin receptors,357,SST<sub>3</sub> receptor,SSTR3,P32745
gpcr,61,Somatostatin receptors,358,SST<sub>4</sub> receptor,SSTR4,P31391
gpcr,61,Somatostatin receptors,359,SST<sub>5</sub> receptor,SSTR5,P35346
gpcr,446,Succinate receptor,166,succinate receptor,SUCNR1,Q9BXA5
gpcr,1117,"TAAR2, TAAR3, TAAR4p, TAAR5, TAAR6, TAAR8, TAAR9",167,<i>TAAR2</i>,TAAR2,Q9P1P5
gpcr,1117,"TAAR2, TAAR3, TAAR4p, TAAR5, TAAR6, TAAR8, TAAR9",168,<i>TAAR3</i>,TAAR3P,Q9P1P4
gpcr,1117,"TAAR2, TAAR3, TAAR4p, TAAR5, TAAR6, TAAR8, TAAR9",170,<i>TAAR5</i>,TAAR5,O14804
gpcr,1117,"TAAR2, TAAR3, TAAR4p, TAAR5, TAAR6, TAAR8, TAAR9",171,<i>TAAR6</i>,TAAR6,Q96RI8
gpcr,1117,"TAAR2, TAAR3, TAAR4p, TAAR5, TAAR6, TAAR8, TAAR9",172,<i>TAAR8</i>,TAAR8,Q969N4
gpcr,1117,"TAAR2, TAAR3, TAAR4p, TAAR5, TAAR6, TAAR8, TAAR9",173,<i>TAAR9</i>,TAAR9,Q96RI9
gpcr,62,Tachykinin receptors,360,NK<sub>1</sub> receptor,TACR1,P25103
gpcr,62,Tachykinin receptors,361,NK<sub>2</sub> receptor,TACR2,P21452
gpcr,62,Tachykinin receptors,362,NK<sub>3</sub> receptor,TACR3,P29371
gpcr,116,Taste 1 receptors,656,<i>TAS1R1</i>,TAS1R1,Q7RTX1
gpcr,116,Taste 1 receptors,657,<i>TAS1R2</i>,TAS1R2,Q8TE23
gpcr,116,Taste 1 receptors,658,<i>TAS1R3</i>,TAS1R3,Q7RTX0
gpcr,117,Taste 2 receptors,659,<i>TAS2R1</i>,TAS2R1,Q9NYW7
gpcr,117,Taste 2 receptors,3315,<i>TAS2R2</i>,TAS2R2,Q50KZ9
gpcr,117,Taste 2 receptors,660,<i>TAS2R3</i>,TAS2R3,Q9NYW6
gpcr,117,Taste 2 receptors,661,<i>TAS2R4</i>,TAS2R4,Q9NYW5
gpcr,117,Taste 2 receptors,662,<i>TAS2R5</i>,TAS2R5,Q9NYW4
gpcr,117,Taste 2 receptors,663,<i>TAS2R7</i>,TAS2R7,Q9NYW3
gpcr,117,Taste 2 receptors,664,<i>TAS2R8</i>,TAS2R8,Q9NYW2
gpcr,117,Taste 2 receptors,665,<i>TAS2R9</i>,TAS2R9,Q9NYW1
gpcr,117,Taste 2 receptors,666,<i>TAS2R10</i>,TAS2R10,Q9NYW0
gpcr,117,Taste 2 receptors,667,<i>TAS2R13</i>,TAS2R13,Q9NYV9
gpcr,117,Taste 2 receptors,668,<i>TAS2R14</i>,TAS2R14,Q9NYV8
gpcr,117,Taste 2 receptors,669,<i>TAS2R16</i>,TAS2R16,Q9NYV7
gpcr,117,Taste 2 receptors,670,<i>TAS2R19</i>,TAS2R19,P59542
gpcr,117,Taste 2 receptors,671,<i>TAS2R20</i>,TAS2R20,P59543
gpcr,117,Taste 2 receptors,673,<i>TAS2R30</i>,TAS2R30,P59541
gpcr,117,Taste 2 receptors,674,<i>TAS2R31</i>,TAS2R31,P59538
gpcr,117,Taste 2 receptors,682,<i>TAS2R38</i>,TAS2R38,P59533
gpcr,117,Taste 2 receptors,675,<i>TAS2R39</i>,TAS2R39,P59534
gpcr,117,Taste 2 receptors,676,<i>TAS2R40</i>,TAS2R40,P59535
gpcr,117,Taste 2 receptors,680,<i>TAS2R41</i>,TAS2R41,P59536
gpcr,117,Taste 2 receptors,672,<i>TAS2R42</i>,TAS2R42,Q7RTR8
gpcr,117,Taste 2 receptors,678,<i>TAS2R43</i>,TAS2R43,P59537
gpcr,117,Taste 2 receptors,2828,<i>TAS2R45</i>,TAS2R45,P59539
gpcr,117,Taste 2 receptors,679,<i>TAS2R46</i>,TAS2R46,P59540
gpcr,117,Taste 2 receptors,677,<i>TAS2R50</i>,TAS2R50,P59544
gpcr,117,Taste 2 receptors,681,<i>TAS2R60</i>,TAS2R60,P59551
gpcr,63,Thyrotropin-releasing hormone receptors,363,TRH<sub>1</sub> receptor,TRHR,P34981
gpcr,64,Trace amine receptor,364,TA<sub>1</sub> receptor,TAAR1,Q96RJ0
gpcr,65,Urotensin receptor,365,UT receptor,UTS2R,Q9UKP6
gpcr,66,Vasopressin and oxytocin receptors,366,V<sub>1A</sub> receptor,AVPR1A,P37288
gpcr,66,Vasopressin and oxytocin receptors,367,V<sub>1B</sub> receptor,AVPR1B,P47901
gpcr,66,Vasopressin and oxytocin receptors,368,V<sub>2</sub> receptor,AVPR2,P30518
gpcr,66,Vasopressin and oxytocin receptors,369,OT receptor,OXTR,P30559
gpcr,67,VIP and PACAP receptors,370,PAC<sub>1</sub> receptor,ADCYAP1R1,P41586
gpcr,67,VIP and PACAP receptors,371,VPAC<sub>1</sub> receptor,VIPR1,P32241
gpcr,67,VIP and PACAP receptors,372,VPAC<sub>2</sub> receptor,VIPR2,P41587
nhr,102,0B. DAX-like receptors,635,DAX1,NR0B1,P51843
nhr,102,0B. DAX-like receptors,636,SHP,NR0B2,Q15466
nhr,84,1A. Thyroid hormone receptors,588,Thyroid hormone receptor-&alpha;,THRA,P10827
nhr,84,1A. Thyroid hormone receptors,589,Thyroid hormone receptor-&beta;,THRB,P10828
nhr,85,1B. Retinoic acid receptors,590,Retinoic acid receptor-&alpha;,RARA,P10276
nhr,85,1B. Retinoic acid receptors,591,Retinoic acid receptor-&beta;,RARB,P10826
nhr,85,1B. Retinoic acid receptors,592,Retinoic acid receptor-&gamma;,RARG,P13631
nhr,86,1C. Peroxisome proliferator-activated receptors,593,Peroxisome proliferator-activated receptor-&alpha;,PPARA,Q07869
nhr,86,1C. Peroxisome proliferator-activated receptors,594,Peroxisome proliferator-activated receptor-&beta;/&delta;,PPARD,Q03181
nhr,86,1C. Peroxisome proliferator-activated receptors,595,Peroxisome proliferator-activated receptor-&gamma;,PPARG,P37231
nhr,87,1D. Rev-Erb receptors,596,Rev-Erb-&alpha;,NR1D1,P20393
nhr,87,1D. Rev-Erb receptors,597,Rev-Erb-&beta;,NR1D2,Q14995
nhr,88,1F. Retinoic acid-related orphans,598,RAR-related orphan receptor-&alpha;,RORA,P35398
nhr,88,1F. Retinoic acid-related orphans,599,RAR-related orphan receptor-&beta;,RORB,Q92753
nhr,88,1F. Retinoic acid-related orphans,600,RAR-related orphan receptor-&gamma;,RORC,P51449
nhr,89,1H. Liver X receptor-like receptors,603,Farnesoid X receptor,NR1H4,Q96RI1
nhr,89,1H. Liver X receptor-like receptors,602,Liver X receptor-&alpha;,NR1H3,Q13133
nhr,89,1H. Liver X receptor-like receptors,601,Liver X receptor-&beta;,NR1H2,P55055
nhr,90,1I. Vitamin D receptor-like receptors,605,Vitamin D receptor,VDR,P11473
nhr,90,1I. Vitamin D receptor-like receptors,606,Pregnane X receptor,NR1I2,O75469
nhr,90,1I. Vitamin D receptor-like receptors,607,Constitutive androstane receptor,NR1I3,Q14994
nhr,91,2A. Hepatocyte nuclear factor-4 receptors,608,Hepatocyte nuclear factor-4-&alpha;,HNF4A,P41235
nhr,91,2A. Hepatocyte nuclear factor-4 receptors,609,Hepatocyte nuclear factor-4-&gamma;,HNF4G,Q14541
nhr,92,2B. Retinoid X receptors,610,Retinoid X receptor-&alpha;,RXRA,P19793
nhr,92,2B. Retinoid X receptors,611,Retinoid X receptor-&beta;,RXRB,P28702
nhr,92,2B. Retinoid X receptors,612,Retinoid X receptor-&gamma;,RXRG,P48443
nhr,93,2C. Testicular receptors,613,Testicular receptor 2,NR2C1,P13056
nhr,93,2C. Testicular receptors,614,Testicular receptor 4,NR2C2,P49116
nhr,94,2E. Tailless-like receptors,615,TLX,NR2E1,Q9Y466
nhr,94,2E. Tailless-like receptors,616,PNR,NR2E3,Q9Y5X4
nhr,95,2F. COUP-TF-like receptors,617,COUP-TF1,NR2F1,P10589
nhr,95,2F. COUP-TF-like receptors,618,COUP-TF2,NR2F2,P24468
nhr,95,2F. COUP-TF-like receptors,619,V-erbA-related gene,NR2F6,P10588
nhr,96,3A. Estrogen receptors,620,Estrogen receptor-&alpha;,ESR1,P03372
nhr,96,3A. Estrogen receptors,621,Estrogen receptor-&beta;,ESR2,Q92731
nhr,97,3B. Estrogen-related receptors,622,Estrogen-related receptor-&alpha;,ESRRA,P11474
nhr,97,3B. Estrogen-related receptors,623,Estrogen-related receptor-&beta;,ESRRB,O95718
nhr,97,3B. Estrogen-related receptors,624,Estrogen-related receptor-&gamma;,ESRRG,P62508
nhr,98,3C. 3-Ketosteroid receptors,628,Androgen receptor,AR,P10275
nhr,98,3C. 3-Ketosteroid receptors,625,Glucocorticoid receptor,NR3C1,P04150
nhr,98,3C. 3-Ketosteroid receptors,626,Mineralocorticoid receptor,NR3C2,P08235
nhr,98,3C. 3-Ketosteroid receptors,627,Progesterone receptor,PGR,P06401
nhr,99,4A. Nerve growth factor IB-like receptors,629,Nerve Growth factor IB,NR4A1,P22736
nhr,99,4A. Nerve growth factor IB-like receptors,630,Nuclear receptor related 1,NR4A2,P43354
nhr,99,4A. Nerve growth factor IB-like receptors,631,Neuron-derived orphan receptor 1,NR4A3,Q92570
nhr,100,5A. Fushi tarazu F1-like receptors,632,Steroidogenic factor 1,NR5A1,Q13285
nhr,100,5A. Fushi tarazu F1-like receptors,633,Liver receptor homolog-1,NR5A2,O00482
nhr,101,6A. Germ cell nuclear factor receptors,634,Germ cell nuclear factor,NR6A1,Q15406
vgic,69,"Calcium- and sodium-activated potassium channels (K<sub>Ca</sub>, K<sub>Na</sub>)",380,K<sub>Ca</sub>1.1,KCNMA1,Q12791
vgic,69,"Calcium- and sodium-activated potassium channels (K<sub>Ca</sub>, K<sub>Na</sub>)",381,K<sub>Ca</sub>2.1,KCNN1,Q92952
vgic,69,"Calcium- and sodium-activated potassium channels (K<sub>Ca</sub>, K<sub>Na</sub>)",382,K<sub>Ca</sub>2.2,KCNN2,Q9H2S1
vgic,69,"Calcium- and sodium-activated potassium channels (K<sub>Ca</sub>, K<sub>Na</sub>)",383,K<sub>Ca</sub>2.3,KCNN3,Q9UGI6
vgic,69,"Calcium- and sodium-activated potassium channels (K<sub>Ca</sub>, K<sub>Na</sub>)",384,K<sub>Ca</sub>3.1,KCNN4,O15554
vgic,69,"Calcium- and sodium-activated potassium channels (K<sub>Ca</sub>, K<sub>Na</sub>)",385,K<sub>Na</sub>1.1,KCNT1,Q5JUK3
vgic,69,"Calcium- and sodium-activated potassium channels (K<sub>Ca</sub>, K<sub>Na</sub>)",386,K<sub>Na</sub>1.2,KCNT2,Q6UVM3
vgic,69,"Calcium- and sodium-activated potassium channels (K<sub>Ca</sub>, K<sub>Na</sub>)",387,K<sub>Ca</sub>5.1,KCNU1,A8MYU2
vgic,70,CatSper and Two-Pore channels (TPC),388,CatSper1,CATSPER1,Q8NEC5
vgic,70,CatSper and Two-Pore channels (TPC),389,CatSper2,CATSPER2,Q96P56
vgic,70,CatSper and Two-Pore channels (TPC),390,CatSper3,CATSPER3,Q86XQ3
vgic,70,CatSper and Two-Pore channels (TPC),391,CatSper4,CATSPER4,Q7RTX7
vgic,70,CatSper and Two-Pore channels (TPC),392,TPC1,TPCN1,Q9ULQ1
vgic,70,CatSper and Two-Pore channels (TPC),393,TPC2,TPCN2,Q8NHX9
vgic,71,Cyclic nucleotide-regulated channels (CNG),394,CNGA1,CNGA1,P29973
vgic,71,Cyclic nucleotide-regulated channels (CNG),395,CNGA2,CNGA2,Q16280
vgic,71,Cyclic nucleotide-regulated channels (CNG),396,CNGA3,CNGA3,Q16281
vgic,71,Cyclic nucleotide-regulated channels (CNG),397,CNGA4,CNGA4,Q8IV77
vgic,71,Cyclic nucleotide-regulated channels (CNG),398,CNGB1,CNGB1,Q14028
vgic,71,Cyclic nucleotide-regulated channels (CNG),399,CNGB3,CNGB3,Q9NQW8
vgic,71,Cyclic nucleotide-regulated channels (CNG),400,HCN1,HCN1,O60741
vgic,71,Cyclic nucleotide-regulated channels (CNG),401,HCN2,HCN2,Q9UL51
vgic,71,Cyclic nucleotide-regulated channels (CNG),402,HCN3,HCN3,Q9P1Z3
vgic,71,Cyclic nucleotide-regulated channels (CNG),403,HCN4,HCN4,Q9Y3Q4
vgic,74,Inwardly rectifying potassium channels (K<sub>IR</sub>),429,K<sub>ir</sub>1.1,KCNJ1,P48048
vgic,74,Inwardly rectifying potassium channels (K<sub>IR</sub>),430,K<sub>ir</sub>2.1,KCNJ2,P63252
vgic,74,Inwardly rectifying potassium channels (K<sub>IR</sub>),431,K<sub>ir</sub>2.2,KCNJ12,Q14500
vgic,74,Inwardly rectifying potassium channels (K<sub>IR</sub>),432,K<sub>ir</sub>2.3,KCNJ4,P48050
vgic,74,Inwardly rectifying potassium channels (K<sub>IR</sub>),433,K<sub>ir</sub>2.4,KCNJ14,Q9UNX9
vgic,74,Inwardly rectifying potassium channels (K<sub>IR</sub>),434,K<sub>ir</sub>3.1,KCNJ3,P48549
vgic,74,Inwardly rectifying potassium channels (K<sub>IR</sub>),435,K<sub>ir</sub>3.2,KCNJ6,P48051
vgic,74,Inwardly rectifying potassium channels (K<sub>IR</sub>),436,K<sub>ir</sub>3.3,KCNJ9,Q92806
vgic,74,Inwardly rectifying potassium channels (K<sub>IR</sub>),437,K<sub>ir</sub>3.4,KCNJ5,P48544
vgic,74,Inwardly rectifying potassium channels (K<sub>IR</sub>),438,K<sub>ir</sub>4.1,KCNJ10,P78508
vgic,74,Inwardly rectifying potassium channels (K<sub>IR</sub>),439,K<sub>ir</sub>4.2,KCNJ15,Q99712
vgic,74,Inwardly rectifying potassium channels (K<sub>IR</sub>),440,K<sub>ir</sub>5.1,KCNJ16,Q9NPI9
vgic,74,Inwardly rectifying potassium channels (K<sub>IR</sub>),441,K<sub>ir</sub>6.1,KCNJ8,Q15842
vgic,74,Inwardly rectifying potassium channels (K<sub>IR</sub>),442,K<sub>ir</sub>6.2,KCNJ11,Q14654
vgic,74,Inwardly rectifying potassium channels (K<sub>IR</sub>),443,K<sub>ir</sub>7.1,KCNJ13,O60928
vgic,125,Ryanodine receptors (RyR),747,RyR1,RYR1,P21817
vgic,125,Ryanodine receptors (RyR),748,RyR2,RYR2,Q92736
vgic,125,Ryanodine receptors (RyR),749,RyR3,RYR3,Q15413
vgic,78,Transient Receptor Potential channels (TRP),485,TRPA1,TRPA1,O75762
vgic,78,Transient Receptor Potential channels (TRP),486,TRPC1,TRPC1,P48995
vgic,78,Transient Receptor Potential channels (TRP),488,TRPC3,TRPC3,Q13507
vgic,78,Transient Receptor Potential channels (TRP),489,TRPC4,TRPC4,Q9UBN4
vgic,78,Transient Receptor Potential channels (TRP),490,TRPC5,TRPC5,Q9UL62
vgic,78,Transient Receptor Potential channels (TRP),491,TRPC6,TRPC6,Q9Y210
vgic,78,Transient Receptor Potential channels (TRP),492,TRPC7,TRPC7,Q9HCX4
vgic,78,Transient Receptor Potential channels (TRP),493,TRPM1,TRPM1,Q7Z4N2
vgic,78,Transient Receptor Potential channels (TRP),494,TRPM2,TRPM2,O94759
vgic,78,Transient Receptor Potential channels (TRP),495,TRPM3,TRPM3,Q9HCF6
vgic,78,Transient Receptor Potential channels (TRP),496,TRPM4,TRPM4,Q8TD43
vgic,78,Transient Receptor Potential channels (TRP),497,TRPM5,TRPM5,Q9NZQ8
vgic,78,Transient Receptor Potential channels (TRP),498,TRPM6,TRPM6,Q9BX84
vgic,78,Transient Receptor Potential channels (TRP),499,TRPM7,TRPM7,Q96QT4
vgic,78,Transient Receptor Potential channels (TRP),500,TRPM8,TRPM8,Q7Z2W7
vgic,78,Transient Receptor Potential channels (TRP),501,TRPML1,MCOLN1,Q9GZU1
vgic,78,Transient Receptor Potential channels (TRP),502,TRPML2,MCOLN2,Q8IZK6
vgic,78,Transient Receptor Potential channels (TRP),503,TRPML3,MCOLN3,Q8TDD5
vgic,78,Transient Receptor Potential channels (TRP),504,TRPP1,PKD2,Q13563
vgic,78,Transient Receptor Potential channels (TRP),505,TRPP2,PKD2L1,Q9P0L9
vgic,78,Transient Receptor Potential channels (TRP),506,TRPP3,PKD2L2,Q9NZM6
vgic,78,Transient Receptor Potential channels (TRP),507,TRPV1,TRPV1,Q8NER1
vgic,78,Transient Receptor Potential channels (TRP),508,TRPV2,TRPV2,Q9Y5S1
vgic,78,Transient Receptor Potential channels (TRP),509,TRPV3,TRPV3,Q8NET8
vgic,78,Transient Receptor Potential channels (TRP),510,TRPV4,TRPV4,Q9HBA0
vgic,78,Transient Receptor Potential channels (TRP),511,TRPV5,TRPV5,Q9NQA5
vgic,78,Transient Receptor Potential channels (TRP),512,TRPV6,TRPV6,Q9H1D0
vgic,79,Two-pore domain potassium channels  (K<sub>2P</sub>),513,K<sub>2P</sub>1.1,KCNK1,O00180
vgic,79,Two-pore domain potassium channels  (K<sub>2P</sub>),514,K<sub>2P</sub>2.1,KCNK2,O95069
vgic,79,Two-pore domain potassium channels  (K<sub>2P</sub>),515,K<sub>2P</sub>3.1,KCNK3,O14649
vgic,79,Two-pore domain potassium channels  (K<sub>2P</sub>),516,K<sub>2P</sub>4.1,KCNK4,Q9NYG8
vgic,79,Two-pore domain potassium channels  (K<sub>2P</sub>),517,K<sub>2P</sub>5.1,KCNK5,O95279
vgic,79,Two-pore domain potassium channels  (K<sub>2P</sub>),518,K<sub>2P</sub>6.1,KCNK6,Q9Y257
vgic,79,Two-pore domain potassium channels  (K<sub>2P</sub>),519,K<sub>2P</sub>7.1,KCNK7,Q9Y2U2
vgic,79,Two-pore domain potassium channels  (K<sub>2P</sub>),520,K<sub>2P</sub>9.1,KCNK9,Q9NPC2
vgic,79,Two-pore domain potassium channels  (K<sub>2P</sub>),521,K<sub>2P</sub>10.1,KCNK10,P57789
vgic,79,Two-pore domain potassium channels  (K<sub>2P</sub>),522,K<sub>2P</sub>12.1,KCNK12,Q9HB15
vgic,79,Two-pore domain potassium channels  (K<sub>2P</sub>),523,K<sub>2P</sub>13.1,KCNK13,Q9HB14
vgic,79,Two-pore domain potassium channels  (K<sub>2P</sub>),524,K<sub>2P</sub>15.1,KCNK15,Q9H427
vgic,79,Two-pore domain potassium channels  (K<sub>2P</sub>),525,K<sub>2P</sub>16.1,KCNK16,Q96T55
vgic,79,Two-pore domain potassium channels  (K<sub>2P</sub>),526,K<sub>2P</sub>17.1,KCNK17,Q96T54
vgic,79,Two-pore domain potassium channels  (K<sub>2P</sub>),527,K<sub>2P</sub>18.1,KCNK18,Q7Z418
vgic,80,Voltage-gated calcium channels  (Ca<sub>V</sub>),528,Ca<sub>v</sub>1.1,CACNA1S,Q13698
vgic,80,Voltage-gated calcium channels  (Ca<sub>V</sub>),529,Ca<sub>v</sub>1.2,CACNA1C,Q13936
vgic,80,Voltage-gated calcium channels  (Ca<sub>V</sub>),530,Ca<sub>v</sub>1.3,CACNA1D,Q01668
vgic,80,Voltage-gated calcium channels  (Ca<sub>V</sub>),531,Ca<sub>v</sub>1.4,CACNA1F,O60840
vgic,80,Voltage-gated calcium channels  (Ca<sub>V</sub>),532,Ca<sub>v</sub>2.1,CACNA1A,O00555
vgic,80,Voltage-gated calcium channels  (Ca<sub>V</sub>),533,Ca<sub>v</sub>2.2,CACNA1B,Q00975
vgic,80,Voltage-gated calcium channels  (Ca<sub>V</sub>),534,Ca<sub>v</sub>2.3,CACNA1E,Q15878
vgic,80,Voltage-gated calcium channels  (Ca<sub>V</sub>),535,Ca<sub>v</sub>3.1,CACNA1G,O43497
vgic,80,Voltage-gated calcium channels  (Ca<sub>V</sub>),536,Ca<sub>v</sub>3.2,CACNA1H,O95180
vgic,80,Voltage-gated calcium channels  (Ca<sub>V</sub>),537,Ca<sub>v</sub>3.3,CACNA1I,Q9P0X4
vgic,81,Voltage-gated potassium channels (K<sub>v</sub>),538,K<SUB>v</SUB>1.1,KCNA1,Q09470
vgic,81,Voltage-gated potassium channels (K<sub>v</sub>),539,K<SUB>v</SUB>1.2,KCNA2,P16389
vgic,81,Voltage-gated potassium channels (K<sub>v</sub>),540,K<SUB>v</SUB>1.3,KCNA3,P22001
vgic,81,Voltage-gated potassium channels (K<sub>v</sub>),541,K<SUB>v</SUB>1.4,KCNA4,P22459
vgic,81,Voltage-gated potassium channels (K<sub>v</sub>),542,K<SUB>v</SUB>1.5,KCNA5,P22460
vgic,81,Voltage-gated potassium channels (K<sub>v</sub>),543,K<SUB>v</SUB>1.6,KCNA6,P17658
vgic,81,Voltage-gated potassium channels (K<sub>v</sub>),544,K<SUB>v</SUB>1.7,KCNA7,Q96RP8
vgic,81,Voltage-gated potassium channels (K<sub>v</sub>),545,K<SUB>v</SUB>1.8,KCNA10,Q16322
vgic,81,Voltage-gated potassium channels (K<sub>v</sub>),546,K<SUB>v</SUB>2.1,KCNB1,Q14721
vgic,81,Voltage-gated potassium channels (K<sub>v</sub>),547,K<SUB>v</SUB>2.2,KCNB2,Q92953
vgic,81,Voltage-gated potassium channels (K<sub>v</sub>),548,K<SUB>v</SUB>3.1,KCNC1,P48547
vgic,81,Voltage-gated potassium channels (K<sub>v</sub>),549,K<SUB>v</SUB>3.2,KCNC2,Q96PR1
vgic,81,Voltage-gated potassium channels (K<sub>v</sub>),550,K<SUB>v</SUB>3.3,KCNC3,Q14003
vgic,81,Voltage-gated potassium channels (K<sub>v</sub>),551,K<SUB>v</SUB>3.4,KCNC4,Q03721
vgic,81,Voltage-gated potassium channels (K<sub>v</sub>),552,K<SUB>v</SUB>4.1,KCND1,Q9NSA2
vgic,81,Voltage-gated potassium channels (K<sub>v</sub>),553,K<SUB>v</SUB>4.2,KCND2,Q9NZV8
vgic,81,Voltage-gated potassium channels (K<sub>v</sub>),554,K<SUB>v</SUB>4.3,KCND3,Q9UK17
vgic,81,Voltage-gated potassium channels (K<sub>v</sub>),555,K<SUB>v</SUB>5.1,KCNF1,Q9H3M0
vgic,81,Voltage-gated potassium channels (K<sub>v</sub>),556,K<SUB>v</SUB>6.1,KCNG1,Q9UIX4
vgic,81,Voltage-gated potassium channels (K<sub>v</sub>),557,K<SUB>v</SUB>6.2,KCNG2,Q9UJ96
vgic,81,Voltage-gated potassium channels (K<sub>v</sub>),558,K<SUB>v</SUB>6.3,KCNG3,Q8TAE7
vgic,81,Voltage-gated potassium channels (K<sub>v</sub>),559,K<SUB>v</SUB>6.4,KCNG4,Q8TDN1
vgic,81,Voltage-gated potassium channels (K<sub>v</sub>),560,K<SUB>v</SUB>7.1,KCNQ1,P51787
vgic,81,Voltage-gated potassium channels (K<sub>v</sub>),561,K<SUB>v</SUB>7.2,KCNQ2,O43526
vgic,81,Voltage-gated potassium channels (K<sub>v</sub>),562,K<SUB>v</SUB>7.3,KCNQ3,O43525
vgic,81,Voltage-gated potassium channels (K<sub>v</sub>),563,K<SUB>v</SUB>7.4,KCNQ4,P56696
vgic,81,Voltage-gated potassium channels (K<sub>v</sub>),564,K<SUB>v</SUB>7.5,KCNQ5,Q9NR82
vgic,81,Voltage-gated potassium channels (K<sub>v</sub>),565,K<SUB>v</SUB>8.1,KCNV1,Q6PIU1
vgic,81,Voltage-gated potassium channels (K<sub>v</sub>),566,K<SUB>v</SUB>8.2,KCNV2,Q8TDN2
vgic,81,Voltage-gated potassium channels (K<sub>v</sub>),567,K<SUB>v</SUB>9.1,KCNS1,Q96KK3
vgic,81,Voltage-gated potassium channels (K<sub>v</sub>),568,K<SUB>v</SUB>9.2,KCNS2,Q9ULS6
vgic,81,Voltage-gated potassium channels (K<sub>v</sub>),569,K<SUB>v</SUB>9.3,KCNS3,Q9BQ31
vgic,81,Voltage-gated potassium channels (K<sub>v</sub>),570,K<SUB>v</SUB>10.1,KCNH1,O95259
vgic,81,Voltage-gated potassium channels (K<sub>v</sub>),571,K<SUB>v</SUB>10.2,KCNH5,Q8NCM2
